NOM_SC;NOM_FR;COMMUNE;CODE_INSEE;DATE_OBS
Phalacrocorax carbo (Linnaeus, 1758);Grand Cormoran;VILLENEUVE LA GARENNE;92078;2007-01-07
Pica pica (Linnaeus, 1758);Pie bavarde;VILLENEUVE LA GARENNE;92078;2007-01-07
Serinus serinus (Linnaeus, 1766);Serin cini;VILLENEUVE LA GARENNE;92078;2007-01-07
Acrocephalus scirpaceus (Hermann, 1804);Rousserolle effarvatte;NANTERRE;92050;2007-07-13
Alburnus alburnus (Linnaeus, 1758);Ablette;NANTERRE;92050;2007-07-13
Ameiurus melas (Rafinesque, 1820);Poisson-chat;NANTERRE;92050;2007-07-13
Anthus trivialis (Linnaeus, 1758);Pipit des arbres;NANTERRE;92050;2007-07-13
Esox lucius Linnaeus, 1758;Brochet;NANTERRE;92050;2007-07-13
Inachis io (Linnaeus, 1758);Paon-du-jour (Le), Paon de jour (Le), Oeil -de-Paon-du-Jour (Le), Paon (Le), Oeil-de-Paon (L');NANTERRE;92050;2007-07-13
Ischnura elegans (Vander Linden, 1820);;NANTERRE;92050;2007-07-13
Larus argentatus Pontoppidan, 1763;Goéland argenté;NANTERRE;92050;2007-07-13
Lasiommata megera (Linnaeus, 1767);Mégère (La), Satyre (Le);NANTERRE;92050;2007-07-13
Libellula depressa Linnaeus, 1758;;NANTERRE;92050;2007-07-13
Micropterus salmoides (LacepÃ¨de, 1802);Achigan à grande bouche, Black-bass à grande bouche;NANTERRE;92050;2007-07-13
Pararge aegeria (Linnaeus, 1758);Tircis (Le), Argus des Bois (L'), Égérie (L');NANTERRE;92050;2007-07-13
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;NANTERRE;92050;2007-07-13
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;NANTERRE;92050;2007-07-13
Calopteryx splendens (Harris, 1782);;VILLENEUVE LA GARENNE;92078;2007-01-08
Celastrina argiolus (Linnaeus, 1758);Azuré des Nerpruns (L'), Argus à bande noire (L'), Argus bordé (L'), Argiolus (L');VILLENEUVE LA GARENNE;92078;2007-01-08
Chorthippus biguttulus (Linnaeus, 1758);Criquet mélodieux, Oedipode bimouchetée;VILLENEUVE LA GARENNE;92078;2007-01-08
Gallinula chloropus (Linnaeus, 1758);Poule-d'eau, Gallinule poule-d'eau;VILLENEUVE LA GARENNE;92078;2007-01-08
Hippolais polyglotta (Vieillot, 1817);Hypolaïs polyglotte, Petit contrefaisant;VILLENEUVE LA GARENNE;92078;2007-01-08
Ixobrychus minutus (Linnaeus, 1766);Butor blongios, Blongios nain;VILLENEUVE LA GARENNE;92078;2007-01-08
Pararge aegeria (Linnaeus, 1758);Tircis (Le), Argus des Bois (L'), Égérie (L');VILLENEUVE LA GARENNE;92078;2007-01-08
Parus caeruleus Linnaeus, 1758;Mésange bleue;VILLENEUVE LA GARENNE;92078;2007-01-08
Sylvia borin (Boddaert, 1783);Fauvette des jardins;VILLENEUVE LA GARENNE;92078;2007-01-08
Calopteryx splendens (Harris, 1782);;RUEIL MALMAISON;92063;2008-01-07
Gallinula chloropus (Linnaeus, 1758);Poule-d'eau, Gallinule poule-d'eau;RUEIL MALMAISON;92063;2008-07-15
Cygnus olor (Gmelin, 1803);Cygne tuberculé;RUEIL MALMAISON;92063;2008-01-12
Podarcis muralis (Laurenti, 1768);Lézard des murailles;RUEIL MALMAISON;92063;2009-09-03
Bufo bufo (Linnaeus, 1758);Crapaud commun;RUEIL MALMAISON;92063;2009-03-18
Lissotriton helveticus (Razoumowsky, 1789);Triton palmé;RUEIL MALMAISON;92063;2009-03-31
Fulica atra Linnaeus, 1758;Foulque macroule;RUEIL MALMAISON;92063;2009-04-21
Anthocharis cardamines (Linnaeus, 1758);Aurore (L');RUEIL MALMAISON;92063;2009-04-22
Cairina moschata (Linnaeus, 1758);Canard musqué;RUEIL MALMAISON;92063;2009-04-24
Polygonia c-album (Linnaeus, 1758);Gamma (Le), Robert-le-diable (Le), C-blanc (Le), Dentelle (La), Vanesse Gamma (La), Papillon-C (Le);RUEIL MALMAISON;92063;2009-07-05
Ischnura elegans (Vander Linden, 1820);;RUEIL MALMAISON;92063;2009-05-18
Carcharodus alceae (Esper, 1780);Hespérie de l'Alcée (L'), Hespérie de la Passe-Rose (L'), Grisette (La), Hespérie de la Guimauve (L'), Hespérie de la Mauve (L');RUEIL MALMAISON;92063;2009-05-27
Vanessa cardui (Linnaeus, 1758);Vanesse des Chardons (La), Belle-Dame (La), Vanesse de L'Artichaut (La), Vanesse du Chardon (La), Nymphe des Chardons (La);RUEIL MALMAISON;92063;2009-05-27
Vanessa cardui (Linnaeus, 1758);Vanesse des Chardons (La), Belle-Dame (La), Vanesse de L'Artichaut (La), Vanesse du Chardon (La), Nymphe des Chardons (La);RUEIL MALMAISON;92063;2009-05-28
Vanessa cardui (Linnaeus, 1758);Vanesse des Chardons (La), Belle-Dame (La), Vanesse de L'Artichaut (La), Vanesse du Chardon (La), Nymphe des Chardons (La);RUEIL MALMAISON;92063;2009-02-06
Anas platyrhynchos Linnaeus, 1758;Canard colvert;RUEIL MALMAISON;92063;2009-06-17
Gallinula chloropus (Linnaeus, 1758);Poule-d'eau, Gallinule poule-d'eau;RUEIL MALMAISON;92063;2009-06-17
Podiceps cristatus (Linnaeus, 1758);Grèbe huppé;RUEIL MALMAISON;92063;2009-06-17
Colias croceus (Fourcroy, 1785);Souci (Le);RUEIL MALMAISON;92063;2009-08-17
Tettigonia viridissima (Linnaeus, 1758);Grande Sauterelle verte, Sauterelle verte (des prés),  Tettigonie verte, Sauterelle à coutelas;RUEIL MALMAISON;92063;2009-08-17
Coenonympha pamphilus (Linnaeus, 1758);Fadet commun (Le), Procris (Le), Petit Papillon des foins (Le), Pamphile (Le);RUEIL MALMAISON;92063;2009-08-19
Fulica atra Linnaeus, 1758;Foulque macroule;RUEIL MALMAISON;92063;2009-08-19
Ischnura elegans (Vander Linden, 1820);;RUEIL MALMAISON;92063;2009-08-19
Larus ridibundus Linnaeus, 1766;Mouette rieuse;RUEIL MALMAISON;92063;2009-08-19
Podarcis muralis (Laurenti, 1768);Lézard des murailles;RUEIL MALMAISON;92063;2009-07-09
Fulica atra Linnaeus, 1758;Foulque macroule;RUEIL MALMAISON;92063;2009-08-09
Trachemys scripta elegans (Wied, 1839);Trachémyde à tempes rouges, tortue de Floride;RUEIL MALMAISON;92063;2009-09-19
Rana temporaria Linnaeus, 1758;Grenouille rousse;RUEIL MALMAISON;92063;2010-03-26
Bufo bufo (Linnaeus, 1758);Crapaud commun;RUEIL MALMAISON;92063;2010-03-30
Carduelis chloris (Linnaeus, 1758);Verdier d'Europe;GENNEVILLIERS;92036;2010-04-15
Certhia brachydactyla C.L. Brehm, 1820;Grimpereau des jardins;VILLENEUVE LA GARENNE;92078;2010-04-15
Columba palumbus Linnaeus, 1758;Pigeon ramier;VILLENEUVE LA GARENNE;92078;2010-04-15
Corvus corone corone Linnaeus, 1758;;GENNEVILLIERS;92036;2010-04-15
Corvus corone corone Linnaeus, 1758;;VILLENEUVE LA GARENNE;92078;2010-04-15
Delichon urbica (Linnaeus, 1758);Hirondelle de fenêtre;GENNEVILLIERS;92036;2010-04-15
Falco tinnunculus Linnaeus, 1758;Faucon crécerelle;GENNEVILLIERS;92036;2010-04-15
Fulica atra Linnaeus, 1758;Foulque macroule;VILLENEUVE LA GARENNE;92078;2010-04-15
Oenanthe oenanthe (Linnaeus, 1758);Traquet motteux;GENNEVILLIERS;92036;2010-04-15
Parus caeruleus Linnaeus, 1758;Mésange bleue;VILLENEUVE LA GARENNE;92078;2010-04-15
Phoenicurus ochruros (S. G. Gmelin, 1774);Rougequeue noir;GENNEVILLIERS;92036;2010-04-15
Phylloscopus trochilus (Linnaeus, 1758);Pouillot fitis;GENNEVILLIERS;92036;2010-04-15
Pica pica (Linnaeus, 1758);Pie bavarde;VILLENEUVE LA GARENNE;92078;2010-04-15
Prunella modularis (Linnaeus, 1758);Accenteur mouchet;GENNEVILLIERS;92036;2010-04-15
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;VILLENEUVE LA GARENNE;92078;2010-04-15
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;VILLENEUVE LA GARENNE;92078;2010-04-15
Turdus merula Linnaeus, 1758;Merle noir;VILLENEUVE LA GARENNE;92078;2010-04-15
Gallinula chloropus (Linnaeus, 1758);Poule-d'eau, Gallinule poule-d'eau;RUEIL MALMAISON;92063;2010-04-27
Pararge aegeria (Linnaeus, 1758);Tircis (Le), Argus des Bois (L'), Égérie (L');RUEIL MALMAISON;92063;2010-04-28
Motacilla alba Linnaeus, 1758;Bergeronnette grise;VILLENEUVE LA GARENNE;92078;2010-04-05
Muscicapa striata (Pallas, 1764);Gobemouche gris;GENNEVILLIERS;92036;2010-04-05
Papilio maroni;;VILLENEUVE LA GARENNE;92078;2010-04-05
Phylloscopus coronata;;GENNEVILLIERS;92036;2010-04-05
Serinus serinus (Linnaeus, 1766);Serin cini;VILLENEUVE LA GARENNE;92078;2010-04-05
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;GENNEVILLIERS;92036;2010-04-05
Turdus merula Linnaeus, 1758;Merle noir;GENNEVILLIERS;92036;2010-04-05
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;GENNEVILLIERS;92036;2010-04-05
Ardea cinerea Linnaeus, 1758;Héron cendré;RUEIL MALMAISON;92063;2010-05-20
Anas platyrhynchos Linnaeus, 1758;Canard colvert;VILLENEUVE LA GARENNE;92078;2010-05-21
Apus apus (Linnaeus, 1758);Martinet noir;GENNEVILLIERS;92036;2010-05-21
Cairina moschata (Linnaeus, 1758);Canard musqué;RUEIL MALMAISON;92063;2010-05-21
Columba palumbus Linnaeus, 1758;Pigeon ramier;GENNEVILLIERS;92036;2010-05-21
Contopus cooperi (Swainson, 1832);Moucherolle à côtés olive;VILLENEUVE LA GARENNE;92078;2010-05-21
Fringilla coelebs Linnaeus, 1758;Pinson des arbres;GENNEVILLIERS;92036;2010-05-21
Garrulus glandarius (Linnaeus, 1758);Geai des chênes;GENNEVILLIERS;92036;2010-05-21
Papilio maroni;;VILLENEUVE LA GARENNE;92078;2010-05-21
Serinus serinus (Linnaeus, 1766);Serin cini;VILLENEUVE LA GARENNE;92078;2010-05-21
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;GENNEVILLIERS;92036;2010-05-21
Sylvia atricapilla pauluccii;;VILLENEUVE LA GARENNE;92078;2010-05-21
Carduelis cabaret;Sizerin cabaret;VILLENEUVE LA GARENNE;92078;2010-05-24
Cygnus olor (Gmelin, 1803);Cygne tuberculé;VILLENEUVE LA GARENNE;92078;2010-05-24
Prunella modularis (Linnaeus, 1758);Accenteur mouchet;VILLENEUVE LA GARENNE;92078;2010-05-24
Sylvia atricapilla pauluccii;;VILLENEUVE LA GARENNE;92078;2010-05-24
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;RUEIL MALMAISON;92063;2010-05-28
Branta canadensis (Linnaeus, 1758);Bernache du Canada;RUEIL MALMAISON;92063;2010-10-06
Pieris napi (Linnaeus, 1758);Piéride du Navet (La), Papillon blanc veiné de vert (Le);RUEIL MALMAISON;92063;2010-06-23
Vanessa atalanta (Linnaeus, 1758);Vulcain (Le), Amiral (L'), Vanesse Vulcain (La), Chiffre (Le), Atalante (L');RUEIL MALMAISON;92063;2010-06-23
Ardea cinerea Linnaeus, 1758;Héron cendré;RUEIL MALMAISON;92063;2010-06-24
Vanessa atalanta (Linnaeus, 1758);Vulcain (Le), Amiral (L'), Vanesse Vulcain (La), Chiffre (Le), Atalante (L');RUEIL MALMAISON;92063;2010-06-28
Ischnura elegans (Vander Linden, 1820);;RUEIL MALMAISON;92063;2010-08-07
Orthetrum cancellatum (Linnaeus, 1758);;RUEIL MALMAISON;92063;2010-08-07
Larus ridibundus Linnaeus, 1766;Mouette rieuse;RUEIL MALMAISON;92063;2010-07-15
Phalacrocorax carbo (Linnaeus, 1758);Grand Cormoran;RUEIL MALMAISON;92063;2010-07-19
Erinaceus europaeus Linnaeus, 1758;Hérisson d'Europe;RUEIL MALMAISON;92063;2010-07-20
Oecanthus pellucens (Scopoli, 1763);Grillon d'Italie, Oecanthe transparent, Grillon transparent, Vairët;RUEIL MALMAISON;92063;2010-12-08
Chorthippus brunneus (Thunberg, 1815);Criquet duettiste, Sauteriot;RUEIL MALMAISON;92063;2010-08-20
Phaneroptera nana Fieber, 1853;Phanéroptère méridional;RUEIL MALMAISON;92063;2010-08-20
Ardea cinerea Linnaeus, 1758;Héron cendré;RUEIL MALMAISON;92063;2010-08-31
Gallinula chloropus (Linnaeus, 1758);Poule-d'eau, Gallinule poule-d'eau;RUEIL MALMAISON;92063;2010-09-13
Phaneroptera nana Fieber, 1853;Phanéroptère méridional;RUEIL MALMAISON;92063;2010-09-13
Ardea cinerea Linnaeus, 1758;Héron cendré;RUEIL MALMAISON;92063;2010-10-14
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;RUEIL MALMAISON;92063;2010-11-15
Ardea cinerea Linnaeus, 1758;Héron cendré;RUEIL MALMAISON;92063;2010-11-22
Mustela putorius Linnaeus, 1758;Putois d'Europe, Furet;CLAMART;92023;2011-01-04
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;MONTROUGE;92049;2011-10-04
Garrulus glandarius (Linnaeus, 1758);Geai des chênes;MONTROUGE;92049;2011-06-28
Parus major Linnaeus, 1758;Mésange charbonnière;MONTROUGE;92049;2011-08-25
Mustela putorius Linnaeus, 1758;Putois d'Europe, Furet;CHATILLON;92020;2012-02-28
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;CHATILLON;92020;2012-02-29
Ardea cinerea Linnaeus, 1758;Héron cendré;CHATILLON;92020;2012-11-03
Erinaceus europaeus Linnaeus, 1758;Hérisson d'Europe;CHATILLON;92020;2012-01-04
Carduelis carduelis (Linnaeus, 1758);Chardonneret élégant;FONTENAY AUX ROSES;92032;2012-04-05
Carduelis chloris (Linnaeus, 1758);Verdier d'Europe;FONTENAY AUX ROSES;92032;2012-04-05
Columba oenas Linnaeus, 1758;Pigeon colombin;FONTENAY AUX ROSES;92032;2012-04-05
Corvus corone Linnaeus, 1758;Corneille noire;FONTENAY AUX ROSES;92032;2012-04-05
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;FONTENAY AUX ROSES;92032;2012-04-05
Parus palustris Linnaeus, 1758;Mésange nonnette;FONTENAY AUX ROSES;92032;2012-04-05
Prunella modularis (Linnaeus, 1758);Accenteur mouchet;FONTENAY AUX ROSES;92032;2012-04-05
Streptopelia decaocto (Frivaldszky, 1838);Tourterelle turque;FONTENAY AUX ROSES;92032;2012-04-05
Columba livia Gmelin, 1789;Pigeon biset;LEVALLOIS PERRET;92044;2012-01-06
Gymnocephalus cernuus (Linnaeus, 1758);Grémille;LEVALLOIS PERRET;92044;2012-01-06
Parus caeruleus Linnaeus, 1758;Mésange bleue;LEVALLOIS PERRET;92044;2012-01-06
Pyrrhula pyrrhula (Linnaeus, 1758);Bouvreuil pivoine;LEVALLOIS PERRET;92044;2012-01-06
Squalius cephalus (Linnaeus, 1758);Chevaine;LEVALLOIS PERRET;92044;2012-01-06
Coenonympha pamphilus (Linnaeus, 1758);Fadet commun (Le), Procris (Le), Petit Papillon des foins (Le), Pamphile (Le);FONTENAY AUX ROSES;92032;2012-07-16
Pieris rapae (Linnaeus, 1758);Piéride de la Rave (La), Petit Blanc du Chou (Le), Petite Piéride du Chou (La);FONTENAY AUX ROSES;92032;2012-07-16
Polygonia c-album (Linnaeus, 1758);Gamma (Le), Robert-le-diable (Le), C-blanc (Le), Dentelle (La), Vanesse Gamma (La), Papillon-C (Le);FONTENAY AUX ROSES;92032;2012-07-16
Pipistrellus (P. nathusii / P. kuhlii) #complexe;;FONTENAY AUX ROSES;92032;2012-07-26
Omocestus rufipes (Zetterstedt, 1821);Criquet noir-ébène;FONTENAY AUX ROSES;92032;2012-09-08
Sciurus vulgaris Linnaeus, 1758;Écureuil roux;CHATENAY MALABRY;92019;2012-08-10
Columba livia Gmelin, 1789;Pigeon biset;CLICHY;92024;2012-01-11
Parus major Linnaeus, 1758;Mésange charbonnière;ASNIERES-SUR-SEINE;92004;2012-01-11
Passer domesticus (Linnaeus, 1758);Moineau domestique;PUTEAUX;92062;2012-01-11
Pica pica (Linnaeus, 1758);Pie bavarde;CLICHY;92024;2012-01-11
Capreolus capreolus (Linnaeus, 1758);Chevreuil européen, Chevreuil;CLAMART;92023;2012-11-19
Capreolus capreolus (Linnaeus, 1758);Chevreuil européen, Chevreuil;VILLE D AVRAY;92077;2012-11-19
Chorthippus biguttulus (Linnaeus, 1758);Criquet mélodieux, Oedipode bimouchetée;RUEIL MALMAISON;92063;1905-06-23
Leptophyes punctatissima (Bosc, 1792);Leptophye ponctuée, Sauterelle ponctuée, Barbitiste trèsponctué;RUEIL MALMAISON;92063;1905-06-23
Pieris rapae (Linnaeus, 1758);Piéride de la Rave (La), Petit Blanc du Chou (Le), Petite Piéride du Chou (La);RUEIL MALMAISON;92063;1905-06-23
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;RUEIL MALMAISON;92063;1905-06-26
Charadrius dubius Scopoli, 1786;Petit Gravelot;RUEIL MALMAISON;92063;1905-06-26
Columba palumbus Linnaeus, 1758;Pigeon ramier;RUEIL MALMAISON;92063;1905-06-26
Cygnus olor (Gmelin, 1803);Cygne tuberculé;RUEIL MALMAISON;92063;1905-06-26
Gallinula chloropus (Linnaeus, 1758);Poule-d'eau, Gallinule poule-d'eau;RUEIL MALMAISON;92063;1905-06-26
Parus palustris Linnaeus, 1758;Mésange nonnette;RUEIL MALMAISON;92063;1905-06-26
Phalacrocorax carbo (Linnaeus, 1758);Grand Cormoran;RUEIL MALMAISON;92063;1905-06-26
Phaneroptera falcata (Poda, 1761);Phanéroptère commun, Phanéroptère porte-faux, Phanéroptère en faulx, Phanéroptère en faux;RUEIL MALMAISON;92063;1905-06-26
Sylvia atricapilla (Linnaeus, 1758);Fauvette à tête noire;RUEIL MALMAISON;92063;1905-06-26
Larus ridibundus Linnaeus, 1766;Mouette rieuse;RUEIL MALMAISON;92063;1905-06-29
Phalacrocorax carbo (Linnaeus, 1758);Grand Cormoran;RUEIL MALMAISON;92063;1905-06-30
Parus ater Linnaeus, 1758;Mésange noire;SEVRES;92072;1994-03-16
Parus major Linnaeus, 1758;Mésange charbonnière;MEUDON;92048;1994-03-16
Parus major Linnaeus, 1758;Mésange charbonnière;SEVRES;92072;1994-03-16
Pica pica (Linnaeus, 1758);Pie bavarde;SEVRES;92072;1994-03-16
Polyommatus icarus (Rottemburg, 1775);Azuré de la Bugrane (L'), Argus bleu (L'), Azuré d'Icare (L'), Icare (L'), Lycène Icare (Le), Argus Icare (L');CHATENAY MALABRY;92019;1994-01-10
Cygnus olor (Gmelin, 1803);Cygne tuberculé;GENNEVILLIERS;92036;1994-10-15
Larus ridibundus Linnaeus, 1766;Mouette rieuse;GENNEVILLIERS;92036;1994-10-15
Pieris brassicae (Linnaeus, 1758);Piéride du Chou (La), Grande Piéride du Chou (La), Papillon du Chou (Le);CHATENAY MALABRY;92019;1995-06-15
Autographa gamma (Linnaeus, 1758);;NANTERRE;92050;1995-01-11
Chloris chloris (Linnaeus, 1758);Verdier d'Europe;NANTERRE;92050;1995-01-11
Falco tinnunculus Linnaeus, 1758;Faucon crécerelle;NANTERRE;92050;1995-01-11
Gallinula chloropus (Linnaeus, 1758);Poule-d'eau, Gallinule poule-d'eau;NANTERRE;92050;1995-01-11
Garrulus glandarius (Linnaeus, 1758);Geai des chênes;NANTERRE;92050;1995-01-11
Graphosoma lineatum (Linnaeus, 1758);;NANTERRE;92050;1995-01-11
Maniola jurtina (Linnaeus, 1758);Myrtil (Le), Myrtile (Le), Jurtine (La), Janire (La);NANTERRE;92050;1995-01-11
Oecanthus pellucens (Scopoli, 1763);Grillon d'Italie, Oecanthe transparent, Grillon transparent, Vairët;NANTERRE;92050;1995-01-11
Pieris rapae (Linnaeus, 1758);Piéride de la Rave (La), Petit Blanc du Chou (Le), Petite Piéride du Chou (La);NANTERRE;92050;1995-01-11
Podiceps cristatus (Linnaeus, 1758);Grèbe huppé;NANTERRE;92050;1995-01-11
Turdus merula Linnaeus, 1758;Merle noir;NANTERRE;92050;1995-01-11
Vanessa cardui (Linnaeus, 1758);Vanesse des Chardons (La), Belle-Dame (La), Vanesse de L'Artichaut (La), Vanesse du Chardon (La), Nymphe des Chardons (La);NANTERRE;92050;1995-01-11
Certhia brachydactyla C.L. Brehm, 1820;Grimpereau des jardins;LE PLESSIS ROBINSON;92060;1997-03-21
Dendrocopos minor (Linnaeus, 1758);Pic épeichette;LE PLESSIS ROBINSON;92060;1997-03-21
Parus palustris Linnaeus, 1758;Mésange nonnette;LE PLESSIS ROBINSON;92060;1997-03-21
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;LE PLESSIS ROBINSON;92060;1997-03-21
Sitta europaea Linnaeus, 1758;Sittelle torchepot;LE PLESSIS ROBINSON;92060;1997-03-21
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;LE PLESSIS ROBINSON;92060;1997-03-21
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;LE PLESSIS ROBINSON;92060;1997-03-21
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;LE PLESSIS ROBINSON;92060;1997-03-21
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;CHATENAY MALABRY;92019;1998-05-15
Hippolais polyglotta (Vieillot, 1817);Hypolaïs polyglotte, Petit contrefaisant;CHATENAY MALABRY;92019;1998-05-15
Parus caeruleus Linnaeus, 1758;Mésange bleue;CHATENAY MALABRY;92019;1998-05-15
Parus cristatus Linnaeus, 1758;Mésange huppée;CHATENAY MALABRY;92019;1998-05-15
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;CHATENAY MALABRY;92019;1998-05-15
Picus viridis Linnaeus, 1758;Pic vert, Pivert;CHATENAY MALABRY;92019;1998-05-15
Apus apus (Linnaeus, 1758);Martinet noir;FONTENAY AUX ROSES;92032;1998-08-18
Carduelis cannabina (Linnaeus, 1758);Linotte mélodieuse;FONTENAY AUX ROSES;92032;1998-08-18
Columba livia Gmelin, 1789;Pigeon biset;FONTENAY AUX ROSES;92032;1998-08-18
Parus major Linnaeus, 1758;Mésange charbonnière;FONTENAY AUX ROSES;92032;1998-08-18
Passer domesticus (Linnaeus, 1758);Moineau domestique;FONTENAY AUX ROSES;92032;1998-08-18
Phoenicurus ochruros (S. G. Gmelin, 1774);Rougequeue noir;FONTENAY AUX ROSES;92032;1998-08-18
Pica pica (Linnaeus, 1758);Pie bavarde;FONTENAY AUX ROSES;92032;1998-08-18
Pyrrhula pyrrhula (Linnaeus, 1758);Bouvreuil pivoine;FONTENAY AUX ROSES;92032;1998-08-18
Sturnus vulgaris Linnaeus, 1758;Étourneau sansonnet;FONTENAY AUX ROSES;92032;1998-08-18
Aegithalos caudatus (Linnaeus, 1758);Mésange à longue queue;LE PLESSIS ROBINSON;92060;1998-12-10
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;LE PLESSIS ROBINSON;92060;1998-12-10
Sitta europaea Linnaeus, 1758;Sittelle torchepot;LE PLESSIS ROBINSON;92060;1998-12-10
Erithacus rubecula (Linnaeus, 1758);Rougegorge familier;LE PLESSIS ROBINSON;92060;1998-11-26
Picus viridis Linnaeus, 1758;Pic vert, Pivert;LE PLESSIS ROBINSON;92060;1998-11-26
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;LE PLESSIS ROBINSON;92060;1998-11-26
Autographa gamma (Linnaeus, 1758);;ISSY LES MOULINEAUX;92040;1998-01-12
Coenagrion puella (Linnaeus, 1758);;ISSY LES MOULINEAUX;92040;1998-01-12
Coenonympha pamphilus (Linnaeus, 1758);Fadet commun (Le), Procris (Le), Petit Papillon des foins (Le), Pamphile (Le);ISSY LES MOULINEAUX;92040;1998-01-12
Pararge aegeria (Linnaeus, 1758);Tircis (Le), Argus des Bois (L'), Égérie (L');ISSY LES MOULINEAUX;92040;1998-01-12
Pieris rapae (Linnaeus, 1758);Piéride de la Rave (La), Petit Blanc du Chou (Le), Petite Piéride du Chou (La);FONTENAY AUX ROSES;92032;1998-01-12
Dendrocopos minor (Linnaeus, 1758);Pic épeichette;LE PLESSIS ROBINSON;92060;1999-01-01
Fringilla coelebs Linnaeus, 1758;Pinson des arbres;LE PLESSIS ROBINSON;92060;1999-01-01
Parus palustris Linnaeus, 1758;Mésange nonnette;LE PLESSIS ROBINSON;92060;1999-01-01
Pica pica (Linnaeus, 1758);Pie bavarde;LE PLESSIS ROBINSON;92060;1999-01-01
Sitta europaea Linnaeus, 1758;Sittelle torchepot;LE PLESSIS ROBINSON;92060;1999-01-01
Troglodytes troglodytes (Linnaeus, 1758);Troglodyte mignon;LE PLESSIS ROBINSON;92060;1999-01-01
Turdus merula Linnaeus, 1758;Merle noir;LE PLESSIS ROBINSON;92060;1999-01-01
Turdus philomelos C. L. Brehm, 1831;Grive musicienne;LE PLESSIS ROBINSON;92060;1999-01-01
Accipiter nisus (Linnaeus, 1758);Épervier d'Europe;RUEIL MALMAISON;92063;1999-01-02
Anas platyrhynchos Linnaeus, 1758;Canard colvert;RUEIL MALMAISON;92063;1999-01-02
Columba livia Gmelin, 1789;Pigeon biset;RUEIL MALMAISON;92063;1999-01-02
Columba palumbus Linnaeus, 1758;Pigeon ramier;RUEIL MALMAISON;92063;1999-01-02
Phylloscopus collybita (Vieillot, 1887);Pouillot véloce;RUEIL MALMAISON;92063;1999-01-02
Sylvia borin (Boddaert, 1783);Fauvette des jardins;RUEIL MALMAISON;92063;1999-01-02
Sylvia communis Latham, 1787;Fauvette grisette;RUEIL MALMAISON;92063;1999-01-02
Erinaceus europaeus Linnaeus, 1758;Hérisson d'Europe;LE PLESSIS ROBINSON;92060;1999-08-19
Talpa europaea Linnaeus, 1758;Taupe d'Europe;LE PLESSIS ROBINSON;92060;1999-08-19
